X1,X2,X3,X4,X5,Target
0.758523043,1.311880272,0.023250388,-0.793176853,0.993538983,2
-0.575149476,-1.178963401,1.240832197,0.066362787,-0.871835578,2
-0.334112881,-0.925128712,0.777433939,0.054878936,-0.07900316,3
-0.397329591,-0.86046846,2.727327114,-0.788948537,-1.203325469,2
0.198787857,1.01760733,-0.814644475,0.04466006,-0.695328461,1
-0.17730261,-0.949474841,0.302581588,0.158546158,0.853998115,0
0.71407109,1.012772669,-1.807470342,0.116443899,2.021840806,1
-0.390250525,-0.93625767,0.090811331,0.407273596,-0.061363191,2
0.210412857,-0.208261768,-2.4046111,0.966215211,2.228706648,0
-0.10323752,-1.437998777,1.367596625,-0.290455797,1.711149459,2
-0.302894847,-1.079233987,-0.219166197,0.508045158,0.716540224,2
-0.321301478,-1.840817262,2.539122313,-0.588940305,1.040678378,2
1.555862522,2.172700862,1.474970908,-2.179923777,2.48052681,3
-0.681026198,-0.707121739,0.672208696,0.317805399,-2.024859034,2
0.331504146,0.884751396,0.554588272,-0.646241169,-0.346762883,3
-0.566881048,-0.901689643,0.61505557,0.294048466,-1.12171925,2
-0.067452869,-0.385615148,0.810700993,-0.248912889,0.114933721,3
0.393520318,1.366032827,0.548282214,-0.772532978,-0.960358698,3
0.015794261,0.852069483,-0.789877897,0.196034052,-1.227819924,1
-0.518130019,-0.891759621,1.046972271,0.062047621,-1.077165897,2
-0.058657179,0.197040566,-0.203869064,0.100418293,-0.559524843,1
-0.34221275,-0.154526888,-0.497898796,0.501339211,-1.085191231,0
0.484005382,1.76055849,0.167264179,-0.735645134,-1.144985101,3
-0.584905087,-1.337595852,1.427664849,0.016919056,-0.688853812,2
-0.55571231,-2.176181863,0.971371194,0.347277091,1.176113382,2
-0.97993058,-2.416009852,-2.322231505,2.18332612,0.90394487,0
0.323033545,-0.639106139,-0.763375816,0.219312464,2.941952141,0
0.242448739,1.150928629,-0.738701237,-0.044685789,-0.773399667,1
-0.599830892,-1.117474268,0.149117931,0.565688535,-0.697836568,2
1.124727288,2.034548061,0.912345201,-1.5872944,0.984141493,3
0.576112812,0.808063195,-0.764695566,-0.217049384,1.39335145,1
0.745162981,0.890308664,-1.99766895,0.200771725,2.461593251,1
-0.623333503,-1.117728942,-1.370540027,1.267767242,-0.246097942,0
0.828348779,2.578690089,-0.113460532,-1.003215337,-1.002257453,3
-0.909615822,0.121760474,-1.257034934,1.20991413,-3.902392933,1
0.596273539,1.649121328,1.185270923,-1.257049695,-0.800378363,3
0.814823881,2.006664046,0.884237352,-1.343338644,-0.362942764,3
0.886401792,1.245538984,0.905252563,-1.272548398,1.374956726,1
0.451735858,0.558497997,-0.878820399,-0.031275411,1.335235866,1
0.87631755,1.278285333,-1.885291658,-0.01327293,2.292931282,1
-1.073836306,-1.884637,-1.326165079,1.710497373,-0.880398722,0
-0.284852127,-1.490085495,0.727872703,0.139616631,1.217315664,2
-0.183155531,-1.071018074,-0.051764497,0.343683592,1.184297984,0
0.950845263,1.767008597,0.045936725,-1.023188315,1.010718954,1
0.262923722,0.347433975,2.659425172,-1.451135669,-0.429236981,3
-0.613694357,0.79060803,-2.855865562,1.597752256,-3.217232471,1
1.527424058,2.368621607,1.169936069,-2.055797633,2.097682282,3
-0.840253262,-1.276665147,-0.678901328,1.142241442,-1.190136305,0
-0.698032455,-2.881866077,2.088333447,0.070788109,1.43524131,2
-0.212978835,0.319920521,0.114145686,0.048453588,-1.607444686,3
0.53694619,0.764663408,0.839744769,-0.903944347,0.706904249,1
-0.204213603,0.593619216,-0.89903154,0.450988195,-1.706110913,1
-0.111372002,0.491843287,0.385779759,-0.17814534,-1.565875523,3
0.145699013,0.630397542,0.465752053,-0.426147247,-0.684606006,1
0.251075449,-0.063323274,-1.292940578,0.410267051,1.734913663,0
0.895442178,1.49219548,2.990650377,-2.261935475,0.189925676,3
0.325472344,0.324591639,0.941223339,-0.718519194,0.528926765,3
0.059872129,-0.767234289,-1.080946976,0.577026846,2.100798231,0
-0.025558686,0.066737292,-0.267261412,0.127497702,-0.142594626,1
-0.849408128,-0.782726005,-0.418618973,0.945603489,-2.248947447,2
-0.572518081,-0.579485615,0.580412977,0.257663501,-1.735790806,3
0.764242208,0.935472302,1.016989286,-1.17964614,1.356851147,3
0.487852052,0.688340298,-0.558267344,-0.22474075,1.13950026,1
-0.334108936,-0.573585584,0.653518942,0.049494851,-0.689370952,3
-0.728962055,-1.72902238,-0.615578179,1.111172239,0.136749615,0
0.220663484,1.289009752,-1.610401357,0.340030917,-0.809940597,1
0.523100345,2.329903367,-1.043151625,-0.317872448,-1.584876497,3
0.82010358,2.431576439,0.059398298,-1.049471243,-0.828765372,3
0.926469225,0.999427097,1.703128119,-1.618537675,1.723319911,1
0.42108678,0.896768977,2.098439569,-1.409553329,-0.528803993,3
-0.720663819,-1.086989145,-0.894046353,1.118787538,-0.921117789,0
0.61218672,1.6138745,-1.579934172,-0.016346994,0.353384626,1
0.552010065,0.649999793,1.042565971,-0.986385808,0.914856323,3
0.429740027,2.073602955,-0.982656487,-0.232283603,-1.553498725,3
0.84245802,0.71605086,1.16475744,-1.265174184,2.067690933,3
0.941317529,1.933141523,-2.006694919,-0.120104474,1.411329211,1
-0.587037406,-2.41469181,0.135836594,0.788253676,1.785534263,2
0.385114483,0.217047952,1.65757163,-1.066202477,0.737723,2
0.391977277,0.382664734,1.437999031,-1.001106644,0.540578627,2
0.189980519,1.906419583,-1.177956626,0.060030356,-2.260262035,3
-0.16482188,-1.210147677,0.979614125,-0.110290664,1.148449262,2
0.690944743,1.454284486,-0.786575041,-0.40363919,0.717940665,1
-0.046847058,-0.578981154,0.069128913,0.103911828,0.841795579,2
0.810023677,1.371846858,-1.577406797,-0.119884052,1.703781643,1
-0.628437669,-0.859114776,-0.930961742,1.028351488,-0.91327787,2
0.771392687,1.009528509,1.117871532,-1.243232971,1.214146693,3
-0.919511095,-1.581080207,-1.768743164,1.744326767,-0.582344514,0
-0.370967014,-0.280490598,-0.241503228,0.42873741,-1.07511685,0
-0.687635972,-0.727676145,-0.872666785,1.022441498,-1.449155483,0
-0.314539844,-1.104470166,1.235124104,-0.134454107,0.176519962,2
0.086874813,-0.736519653,-1.085983139,0.554217523,2.168149083,0
0.160387775,1.266656275,-0.045317845,-0.317369218,-1.617203654,3
-0.122969119,0.964088423,-0.982694358,0.364808795,-1.997094581,3
-0.862871994,-1.563856434,-0.946080027,1.329195034,-0.659041496,0
0.330238441,0.354270652,0.280897362,-0.42958238,0.737758757,2
-1.11613571,-2.057679517,-1.862696423,2.013339003,-0.55285626,0
-0.325522313,-1.433929457,1.210811609,-0.058093238,0.750196599,2
-0.417187119,-1.740587287,0.263621221,0.489159371,1.253352048,2
-0.668787492,-0.797960584,-0.536384999,0.869359102,-1.355810937,0
-0.327752687,-1.342605191,-1.827918975,1.297091462,1.685753464,0
-0.473020871,0.376231042,0.078098967,0.244892178,-2.881932353,0
0.290659855,-0.133852972,-0.440468986,0.009446065,1.733431752,0
0.275447686,2.226127162,-1.975665742,0.30140466,-2.175070639,3
0.043677165,1.127896428,-0.375084365,-0.059311945,-1.767987393,3
-0.819822555,-1.64004556,-1.509016311,1.564707819,-0.11434242,0
1.109240796,2.032649978,1.032481665,-1.62979029,0.873125959,3
-0.706913419,-1.119115348,-0.672922178,1.014682236,-0.879857585,0
-0.21471697,-1.804484303,-0.505051713,0.698769038,2.57572304,0
0.46432214,1.368924982,-1.17473216,-0.048259869,-0.01090663,1
0.755966451,3.003172235,-1.45231286,-0.420879328,-1.631691185,3
-0.779121255,-1.241397665,-0.488163124,1.005473111,-1.047966348,0
0.095872451,-0.476082167,1.161930418,-0.510779196,0.897521324,2
-0.663062575,0.065686427,-0.30593297,0.610903349,-3.025782346,0
-0.218795809,-1.291673435,-0.039739971,0.402735211,1.429482345,2
0.412661155,0.692964725,0.819065996,-0.791328498,0.283027219,3
0.970221063,2.24411278,-1.847404548,-0.267169791,0.90407573,1
0.545208165,0.033211409,-0.765733492,-0.059050536,2.698873544,0
0.534862449,1.488844739,-0.980262514,-0.208327345,0.014739946,1
0.271601043,0.486035075,0.559298073,-0.535153684,0.122981979,1
0.742638605,1.49719692,0.982279948,-1.246050612,0.223298444,2
-0.222682749,-0.691050859,-0.992078157,0.730157894,0.640964429,0
0.93675892,1.773588527,0.861956755,-1.381796639,0.63466328,3
0.351292859,0.774415177,-0.302756589,-0.255104996,0.263990428,1
0.327008711,1.148353037,-1.099055781,0.056379195,-0.251663482,1
0.267363866,2.369164581,-2.342866871,0.447885319,-2.343841718,3
-0.631727419,-2.536430188,1.640594119,0.163961991,1.256740873,2
0.779527595,1.686068071,-1.052120987,-0.389057485,0.785890617,1
0.034727894,0.072601225,1.485856336,-0.707647264,-0.523253326,1
-0.013623766,0.14985385,0.262439869,-0.134418139,-0.437944347,1
-1.602218321,-4.863494792,-0.559079077,2.269666827,1.992651633,2
0.713618485,1.196711526,0.912492017,-1.141062296,0.677584285,3
-1.200017232,-0.851623355,1.232204842,0.469802281,-4.321290946,2
0.13686232,-0.030247135,-0.246135262,0.016194399,0.769283263,2
-0.345266464,-1.168353502,0.824773534,0.084054628,0.306684611,2
-0.867522782,-0.072676756,-0.715208745,0.968838427,-3.547186346,1
-0.333178932,-1.060726543,2.180315388,-0.554421915,-0.337023454,2
0.625241706,0.580474237,1.18315227,-1.091141825,1.325994932,3
0.448867087,0.40674413,-0.854689132,-0.013624631,1.596463292,1
-0.558451965,-1.074449164,-0.755259336,0.9355359,-0.257753839,0
-0.105522931,-0.334185916,-0.386397472,0.30944073,0.285517346,0
-0.850280424,-1.788436373,-0.176470084,1.012269453,-0.46542987,0
0.150875339,0.405900642,1.848840994,-1.014145019,-0.750197388,3
0.630939495,1.139283996,-1.409118675,-0.024373861,1.261409489,1
-0.37965772,-1.134592534,1.554183558,-0.225419359,-0.180619997,2
-0.251949959,0.139439168,-0.392628235,0.336748233,-1.261815694,0
-0.351936548,0.269922537,-0.089145453,0.25030828,-2.071469778,0
-0.473953595,-0.709441556,2.220928385,-0.531048229,-1.647596485,2
1.704418462,3.081574807,0.943688365,-2.207326569,1.655540649,3
-0.291811841,-1.276696673,1.511119073,-0.245447185,0.499851488,2
0.347275601,0.750083372,-0.41003665,-0.199584321,0.33052029,1
-0.627822316,-1.351718455,-0.402325817,0.875455603,-0.185556432,2
0.247382479,1.400833675,-1.816538893,0.393932707,-0.821348944,1
0.689400888,0.787008309,-1.305832022,-0.052283559,2.146619535,1
-0.289409607,-0.786511182,-0.926394737,0.76593632,0.49147447,0
0.442375911,1.691244657,0.184541681,-0.700942932,-1.211337132,3
-0.025647405,0.84712474,-0.779964769,0.222707215,-1.410710834,1
-1.044308407,-1.562156446,-1.303749432,1.622656504,-1.356013796,0
1.191334665,1.648814951,1.300587378,-1.743749447,1.864162232,3
-0.383505642,-0.279192577,-0.623626631,0.609883747,-0.99421453,0
0.397743743,0.905528735,0.108170137,-0.497071395,0.079691665,1
0.767701873,2.30960445,0.035490342,-0.979166174,-0.830734374,3
0.443880739,0.695408846,2.767058842,-1.692464034,-0.295022247,3
0.798114469,1.680995546,-1.023383651,-0.414705621,0.869332534,1
0.758919743,0.877954364,0.999256925,-1.157748348,1.446472785,3
0.16231417,-0.332242716,0.303846936,-0.197665332,1.246489556,0
-0.330958693,-1.227433006,1.83245547,-0.370240515,0.111874809,2
0.478054066,1.191255653,1.713349493,-1.328917368,-0.677723171,3
-0.667361143,-2.572208243,0.437548593,0.738403925,1.603297845,2
-0.171587693,-1.259089599,3.288748464,-1.137477603,0.360874541,2
-0.69421061,-0.963608276,-1.511953745,1.356442466,-0.804059221,2
0.637576437,0.41790908,-0.935453024,-0.117052587,2.463541198,1
-0.547917385,0.01194907,-0.561725152,0.651408647,-2.307893853,0
0.459016768,1.315912283,-0.72027655,-0.239959491,-0.10304216,1
0.815989437,1.562669533,0.929624935,-1.287317613,0.454079029,2
1.562008326,2.610759919,1.116321941,-2.099076083,1.822888372,3
0.429623416,0.696158245,0.71861908,-0.759009961,0.391105783,3
-0.460547969,-1.192826851,1.116427309,0.041108646,-0.279072273,2
-0.258433272,-1.383252215,0.591296293,0.16325789,1.188304676,2
-0.178043475,-1.533549628,2.396266645,-0.682746378,1.171391053,2
-1.023093486,-1.510476214,-1.386489494,1.635443306,-1.325562768,0
-0.51679177,-0.43149943,-0.870979135,0.845269963,-1.225377444,0
0.324545996,-0.198706487,1.332933252,-0.803234543,1.357196673,3
-0.541788138,-0.882684122,0.919410755,0.135240864,-1.154843361,2
-0.442316982,-0.717872069,0.03347118,0.433122863,-0.684556871,2
1.11761273,2.259946849,0.754036615,-1.55000754,0.58938749,3
0.670450312,0.58946055,-0.715696725,-0.269987177,2.212261412,1
0.507672668,0.187918463,0.414635219,-0.59052441,1.805979649,0
0.624446922,1.036825479,0.948552788,-1.064313991,0.557099941,3
-0.083693551,0.67436381,-0.90858205,0.353171169,-1.305131649,1
-0.434276976,-1.040378525,-0.271541413,0.620876677,0.065759023,2
